id,host,vulnerability,risk_score
34526a03-46df-4232-9239-6007bd043c50,225.179.77.238,VMware ESX / ESXi Multiple Vulnerabilities (VMSA-2012-0005) (BEAST) (remote check),43
a97a46aa-82f4-4417-a953-5c9e6d861a7c,167.57.156.22,Unrestricted File Upload,67
6cb3c361-f30c-474e-b81a-577f86fcb981,45.78.175.158,Google Chrome < 87.0.4280.66 Multiple Vulnerabilities,63
b7fdd8a2-3749-49b5-bced-c954615f5368,181.179.110.69,Google Chrome < 87.0.4280.88 Multiple Vulnerabilities,3
04a6bad8-c586-465e-a764-b0d4a81f9602,233.195.3.250,OpenSSL 1.0.2 < 1.0.2x Null Pointer Dereference Vulnerability,85
d092616c-5b47-45a4-abc9-835cea87a3c0,197.23.26.94,Unrestricted File Upload,69
b5bd3e71-2fcf-40c6-8c16-112c4feda86a,55.38.105.171,Unsupported Cisco Operating System,35
36a27c4d-eb5f-4c4b-ae48-fcf0f07efa43,142.213.113.99,Password Spraying Attack,66
f4bd2e30-d15b-4348-ab55-a19fde72ff10,154.209.44.93,Oracle WebLogic Server mod_wl POST Request Remote Overflow,63
11b85582-7bbc-478a-89be-aad3e35645dd,74.191.153.67,MailEnable WebMail Detection,53
1fa058c6-8698-40f3-b6ed-f67e8501af80,145.171.136.33,NTMail3 Arbitrary Mail Relay,71
092ba500-863f-424f-9ef0-c8af2fb9426b,5.133.140.157,OpenSSL 1.0.2 < 1.0.2x Null Pointer Dereference Vulnerability,35
c751f5a7-e20c-4413-ae98-ceed733221c3,60.251.44.235,Apache ActiveMQ Detection,4
0d639b04-4ee0-4c82-9d83-33e1a5b1afd7,145.171.136.33,Unrestricted File Upload,32
5390c436-8660-43ea-994e-a853c2d1074c,6.161.15.9,MailEnable WebMail Detection,33
f5681c51-b684-429e-b8a4-1472a5787f02,60.251.44.235,Apache Struts2 Remote Command Execution,49
7b3c821b-af83-47e0-9b75-8d31122508c7,41.254.253.138,Password Spraying Attack,31
8fe443e7-c0c2-46ec-8f72-13697008fed0,138.12.72.25,Mozilla Firefox < 84.0,89
7f1d614a-0ea3-4186-8e75-7f94aacbebc6,199.60.39.105,Microsoft Windows 95/98/ME Unsupported Installation Detection,74
93f264cc-8335-4c10-95d1-18d58d6cfa55,47.155.151.168,File Content Disclosure /etc/passwd,12
56d2e2c2-58c6-4a49-b5ff-96e5b0c50686,47.61.89.232,Oracle WebLogic Server Plug-in Remote Overflow (1166189),96
67465886-9a9a-4ea8-bd53-c483f02e6495,44.166.191.146,VMware ESX / ESXi Multiple Vulnerabilities (VMSA-2012-0005) (BEAST) (remote check),89
88943646-8e91-4451-8de2-666801f51258,83.116.69.102,Insecure Kentico version 8.1 is running,56
55554341-dcf1-4581-a281-4c597678f28d,247.43.14.156,Google Chrome < 87.0.4280.66 Multiple Vulnerabilities,91
ad82297b-da61-4901-a7ac-bec986f598dd,27.154.20.223,Temporary File Download,35
83f1d3da-b06f-46e8-9b7f-dce422ab50ad,145.171.136.33,KB4586793: Windows 10 Version 1809 and Windows Server 2019 November 2020 Security Update,21
d5ac3fd0-9884-46ac-9ac8-5a11959a7424,79.236.16.184,Unrestricted File Upload,14
78113079-6643-4b71-b2a3-a28f2d08ec4e,47.155.151.168,KB4586805: Windows 7 and Windows Server 2008 R2 November 2020 Security Update,42
58527c17-f2f7-489c-bc0a-18b21854f553,205.94.93.59,Unrestricted File Upload,60
1a39a3b1-b3bf-494d-9b4d-7d5282577d3f,241.6.180.138,Exposure of Application source code, config files and credentials,67
688ba20a-5664-40d2-b641-c7e2ae94861e,41.254.253.138,Microsoft Windows 95/98/ME Unsupported Installation Detection,4
4299621b-467c-4c41-a697-63b75c5c756f,45.104.33.10,Microsoft Windows 95/98/ME Unsupported Installation Detection,85
09832a88-f256-4728-94f6-c1fe5d685ba5,220.115.45.12,Unrestricted File Upload,31
0846b545-da09-42f4-8c7d-fa68cfff3465,26.196.44.255,Docker remote API detection,85
100d2d9a-3196-4e8a-b63c-2d3171b60859,37.46.227.136,KB4586823: Windows 8.1 and Windows Server 2012 R2 November 2020 Security Update,45
e3c26135-722e-4233-a192-4365711e5ff9,133.65.176.198,Mozilla Firefox < 84.0,23
942cd2bd-5ee5-416e-8173-5c196e349bce,47.61.89.232,Mozilla Firefox < 84.0,59
1aa627d7-6302-4d10-9925-cd76f52a7552,191.171.55.73,Brocade Fabric OS Default Credentials,3
316f5ae4-c3cd-4740-b4a9-8186e11def39,45.104.33.10,Brocade Fabric OS Default Credentials,88
8c41de2a-a7cc-43ad-8396-003b993984a5,45.78.175.158,Unrestricted File Upload,86
e9145ad3-0618-405d-9e66-4f1811b58105,141.236.126.203,KB4586793: Windows 10 Version 1809 and Windows Server 2019 November 2020 Security Update,65
8b14088a-9227-476d-85c7-69dac04267df,141.236.126.203,KB4586805: Windows 7 and Windows Server 2008 R2 November 2020 Security Update,71
66135446-33fe-41fa-96de-773835268b47,84.114.78.176,Microsoft Windows 95/98/ME Unsupported Installation Detection,95
993b0d52-4a5f-436c-868d-508929351194,37.46.227.136,Mozilla Firefox < 84.0,23
7db1b651-034f-41b5-b259-c5fc762364de,220.115.45.12,Oracle WebLogic Server mod_wl POST Request Remote Overflow,53
1483a303-91d7-4a8c-a33d-942bcf7d6c4a,247.188.251.151,Brocade Fabric OS Default Credentials,1
46293668-3b8a-4b78-ae97-b280eae0873e,140.167.176.203,Insecure Apache version 2.2.15,77
c30fc88d-0d9c-4674-a73c-180a6c1b684b,237.22.69.187,JBoss Java Object Deserialization RCE,45
a1103ae8-865c-451f-9aa8-a4967011ae15,13.159.59.220,OpenSSL 1.0.2 < 1.0.2x Null Pointer Dereference Vulnerability,62
4f81a5d3-fb3f-4ba7-9843-bbc0ccd4d6c0,142.213.113.99,Unrestricted File Upload,30
c3a63b75-93b8-428a-93a1-e1335d72e343,244.138.124.30,Mozilla Firefox < 84.0,74
5ee123b5-0206-417c-8a0c-b77603980a7b,112.16.39.54,Mozilla Firefox ESR < 78.6,59
66ff472a-fd52-4709-8718-0c7065b07d4f,182.40.254.174,Google Chrome < 87.0.4280.88 Multiple Vulnerabilities,7
22bf3585-db6c-462a-bbf9-1f6b1b7fa508,75.1.229.101,Oracle WebLogic Server Plug-in Remote Overflow (1166189),85
5da83f43-7fa5-42a9-b394-5be2db009a62,198.57.5.185,Brocade Fabric OS Default Credentials,43
92430d34-7851-4a00-a049-8f85b8abb765,41.254.253.138,KB4586793: Windows 10 Version 1809 and Windows Server 2019 November 2020 Security Update,78
d429514b-7dfc-4f13-a646-5078c67e20be,141.236.126.203,Insecure Kentico version 8.1 is running,95
6a4ea1ce-f72b-418f-b67c-6dce76a1aa19,75.138.147.132,NTMail3 Arbitrary Mail Relay,58
c097a0cf-89fd-45d1-a4d3-6df8041e5fca,112.16.39.54,Mozilla Firefox ESR < 78.6,21
68d713d8-f5a4-4cf8-a301-d3c0367ae07f,45.104.33.10,NTMail3 Arbitrary Mail Relay,50
4bf1cc8f-4d75-4183-8ec7-51604746c69d,211.184.178.166,Docker remote API detection,91
c97f0fa1-ff8e-42a4-a024-7eba1e404ca7,141.228.196.167,Microsoft Windows 95/98/ME Unsupported Installation Detection,93
5cec5e2b-581e-4112-8859-acd5131676f7,250.162.228.163,Apache ActiveMQ Detection,36
c506a1a0-47ba-4469-b7e7-7771ae4fba01,26.99.127.81,Unrestricted File Upload,89
f521649a-3316-42a1-8d0b-22ba4f78ab03,54.180.150.99,Unrestricted File Upload,3
cfcfc8ff-6a56-46a4-ae0a-c2cc73842fca,112.16.39.54,KB4586805: Windows 7 and Windows Server 2008 R2 November 2020 Security Update,86
f4120016-cee7-4d49-9b52-8c3a67edeea4,182.40.254.174,Insecure Apache version 2.2.15,80
9edac8c3-3680-4b77-8f8f-a1c2ac8eb2f7,181.24.154.24,JBoss Java Object Deserialization RCE,17
6581ca64-d087-410d-895d-5fb0703c8b29,13.159.59.220,Oracle WebLogic Server mod_wl POST Request Remote Overflow,15
b3bb85fe-74cf-4f4c-9aed-8ed685f9f32e,181.179.110.69,Google Chrome < 87.0.4280.88 Multiple Vulnerabilities,99
6343696d-9038-4375-a328-da55274b820e,126.5.84.81,Unrestricted File Upload,61
a07f4766-2681-4f20-8590-eaf2bba8a1bf,141.228.196.167,MailEnable WebMail Detection,85
25ecc03c-cd6d-4835-b4cc-3cd965727e45,198.57.5.185,Brocade Fabric OS Default Credentials,46
ee3bde93-7382-4624-a22c-7c06a68ee84e,198.91.180.130,BSD Based FTP Server Multiple glob Function Remote Overflow,50
75f24ab6-82a3-450a-96a0-836ae6380325,36.255.40.37,Bind Shell Backdoor Detection,10
99141df9-7267-4d4e-83b9-c8ccbf4dac8c,138.12.72.25,Oracle WebLogic Server mod_wl POST Request Remote Overflow,63
7fec493a-6343-4a62-aaad-84b999343f6a,126.5.84.81,Apache ActiveMQ Detection,12
1417622b-4202-418a-86de-5f31062263e1,75.1.229.101,MailEnable WebMail Detection,39
03dbfbb8-c5be-4e90-9bf3-8ad3d47b8519,246.249.104.153,KB4586823: Windows 8.1 and Windows Server 2012 R2 November 2020 Security Update,34
e8abb7ca-717f-4374-9c24-39c299a30bcf,246.79.17.248,Bind Shell Backdoor Detection,63
61bf1a5e-eac7-4ca2-951b-1095cee9e4a5,154.209.44.93,KB4586823: Windows 8.1 and Windows Server 2012 R2 November 2020 Security Update,58
e730657a-e174-4f17-a004-ae5ecc0a09e1,154.13.22.62,NTMail3 Arbitrary Mail Relay,73
dc5a34e5-f162-4349-b7db-d28f2472f873,74.191.153.67,Account Takeover via Forgot Password,28
0fa78e70-fe53-4578-aeb3-03813fc8f3fc,220.115.45.12,Insecure .net framework 4.0,74
aba936b8-7bd2-4346-902c-8d907162d33a,246.79.17.248,Oracle WebLogic Server Plug-in Remote Overflow (1166189),97
fee2cb43-03ba-4808-b0e9-188d4035e306,120.62.59.184,Oracle WebLogic Server Plug-in Remote Overflow (1166189),77
4d4b5ccb-eea9-4957-9eae-d18b1ec14084,42.57.236.209,Temporary File Download,85
dca0bcbb-02e1-40f3-b529-c6cf32b2f393,141.142.147.13,Temporary File Download,9
a546d864-3ef5-4979-bf5a-29d1700294d4,38.31.109.190,Insecure Kentico version 8.1 is running,82
fc696b1e-ebf1-4a07-920b-d1d14828c82b,164.14.26.124,Unrestricted File Upload,52
bfd4c627-a658-4906-9080-76a115483248,5.133.140.157,MailEnable WebMail Detection,44
bf2ffdab-9ea6-497c-b0c1-33e66f95d6f1,229.150.18.196,KB4586793: Windows 10 Version 1809 and Windows Server 2019 November 2020 Security Update,40
96d8318b-ffe3-48b3-a721-018b4f7e1341,198.57.5.185,Unrestricted File Upload,30
1f5e7c29-9ba2-4ad0-8999-840e1747416a,141.142.147.13,Password Spraying Attack,64
a5f49c72-343f-4b75-8597-196323fd40cd,198.91.180.130,Apache OpenOffice < 4.1.8 Arbitrary Code Execution,77
60b0902d-50b3-4cfb-a451-418cbf80d055,141.236.126.203,Account Takeover via Forgot Password,11
8ec00f7d-e482-4ddf-a67a-6ce39a9604b9,26.99.127.81,JBoss Java Object Deserialization RCE,58
a5d754f2-647b-41ec-bef5-df4d3c6ff82c,19.50.38.199,Apache Struts2 Remote Command Execution,89
e196e912-59ce-444b-bd57-be0740e2e565,26.196.44.255,OpenSSL 1.0.2 < 1.0.2x Null Pointer Dereference Vulnerability,35
cf117543-4a51-4609-bc63-26d55eb395f5,60.251.44.235,Insecure Apache version 2.2.15,65
ed3b1101-a2f2-4d63-99f4-2c2f37ccc3cb,141.228.196.167,Google Chrome < 87.0.4280.88 Multiple Vulnerabilities,42
207d099e-7815-4a08-bec5-a1fbd25664f5,75.1.229.101,Oracle WebLogic Server mod_wl Invalid Parameter Remote Overflow (1150354),54
2fabe1b2-b7cd-4ec6-8c5a-cbe4a3a47c21,60.251.44.235,Brocade Fabric OS Default Credentials,9
4bb7a17f-c50d-4e84-b627-1451a549cad4,138.12.72.25,Bind Shell Backdoor Detection,81
68b1ea1c-cbc0-4740-928d-afdee5a10443,154.145.164.49,Bind Shell Backdoor Detection,11
dc90be6f-442f-498c-a17a-d58222832f52,37.46.227.136,Insecure .net framework 4.0,79
c64a592f-0ff0-447e-9299-6fe9b3988d7e,54.180.150.99,Unsupported Cisco Operating System,97
c0703250-200a-46e2-88ce-b25de970acd5,121.211.230.69,KB4586805: Windows 7 and Windows Server 2008 R2 November 2020 Security Update,74
cf907d41-c41e-4579-ba56-b7e8b92ee6ae,126.36.151.232,Insecure .net framework 4.0,86
216c5c5c-1ca2-4b4e-a1bd-b4aa9bb217ca,75.138.147.132,Mozilla Firefox < 84.0,67
25b5de54-72dd-4c2f-82b3-fe0428147837,94.165.18.10,NTMail3 Arbitrary Mail Relay,43
e346ee43-538f-4303-b1f5-b0583d0803ac,252.87.7.60,Oracle WebLogic Server mod_wl Invalid Parameter Remote Overflow (1150354),31
199ee81e-8162-4aee-835c-6b4714d401da,181.21.80.77,MailEnable WebMail Detection,48
2c479da7-999b-4a61-97dc-06dda1f25129,207.71.129.141,Insecure .net framework 4.0,54
58e1b3ce-75d4-457b-85e5-df529a973d99,6.161.15.9,Insecure .net framework 4.0,50
bc0928ea-5707-49aa-a9fc-7f216c2a6076,169.185.46.18,Exposure of Application source code, config files and credentials,46
47f418d0-b9ec-4ec4-981f-c469d57638b9,86.200.196.38,Bind Shell Backdoor Detection,86
f1646cc0-2942-4393-ab1b-3b893c83e9fa,250.162.228.163,MailEnable WebMail Detection,68
1033f7ed-eea4-47c3-8b7e-5587490d4aff,180.102.103.25,Exposure of Application source code, config files and credentials,26
f4119196-6c83-4a2c-8786-9536d372baf5,126.36.151.232,JBoss Java Object Deserialization RCE,99
7fb28cf8-69c1-400b-a3d7-f4e365b0ce8a,6.161.15.9,Unsupported Cisco Operating System,85
87f558f6-0813-4ae3-8d5f-46812716a1e9,180.102.103.25,Brocade Fabric OS Default Credentials,66
ab2fd8b9-079f-4062-bb19-bd799e4210d5,44.166.191.146,Mozilla Firefox < 84.0,74
79d2ca30-d7d9-4dfa-adf4-54892d6b505b,145.171.136.33,Oracle WebLogic Server mod_wl Invalid Parameter Remote Overflow (1150354),65
fdee9cac-232a-4fe0-b5e7-3ec41dcc7fbd,41.254.253.138,Brocade Fabric OS Default Credentials,32
2e228cb3-279f-489a-a912-71268345ee02,205.94.93.59,Google Chrome < 87.0.4280.66 Multiple Vulnerabilities,86
332683fa-b63f-42da-bab0-392a2d44ca33,27.154.20.223,JBoss Java Object Deserialization RCE,94
c24400f3-82fe-4a4d-be43-3c6bcdccebef,95.81.122.187,KB4586793: Windows 10 Version 1809 and Windows Server 2019 November 2020 Security Update,90
9ae91307-5c88-4593-a7a0-8e5a3a608c53,154.209.44.93,Bind Shell Backdoor Detection,38
73603f6d-de06-4cb3-8f04-48513ec2919c,27.147.81.61,Apache Struts2 Remote Command Execution,61
1bea15ea-a0f4-46e2-abc7-b1dae3e9f224,211.184.178.166,Oracle Error Log Found,24
f120c9dc-e863-4803-97f3-b167b97c39f3,207.71.129.141,JBoss Java Object Deserialization RCE,23
51d9d305-2ab7-4674-b051-7fb9c0b69872,142.213.113.99,Docker remote API detection,96
d7ec79bf-f4e0-4436-8cd3-f40cb91f40d9,95.81.122.187,Oracle WebLogic Server mod_wl POST Request Remote Overflow,84
b5ff2ee6-f8b5-4985-92cd-d40e4addce08,203.241.141.8,VMware ESX / ESXi Multiple Vulnerabilities (VMSA-2012-0005) (BEAST) (remote check),87
7f470f1e-9140-4e45-a8e2-e68223ee37a2,60.251.44.235,Password Spraying Attack,66
9a6f2c44-76dc-412f-9b42-6e5b48be0112,225.179.77.238,Oracle WebLogic Server mod_wl Invalid Parameter Remote Overflow (1150354),88
c45b06d8-12b6-450b-a5dc-fd4c27b71a6d,60.251.44.235,Apache OpenOffice < 4.1.8 Arbitrary Code Execution,37
d62632a5-605c-4fb0-9505-e7ba21d600c1,107.16.154.116,Google Chrome < 87.0.4280.66 Multiple Vulnerabilities,89
d39f0295-1108-4744-9664-e10483d9baf5,19.50.38.199,Exposure of Application source code, config files and credentials,85
b9dc367c-b892-4968-b57c-f1f6d6a21a51,38.31.109.190,Oracle WebLogic Server mod_wl Invalid Parameter Remote Overflow (1150354),35
be18b5f4-db48-466b-9feb-f1b41e9c12b3,253.26.79.44,Oracle Error Log Found,47
852a120b-c217-4d5e-add3-2fb69785e6bf,212.102.177.184,Docker remote API detection,39
5866d0f5-464e-4d4b-ab8c-17d45a95efd7,120.62.59.184,Docker remote API detection,94
42d479e1-0b5c-45d9-aab5-d616c37eabaf,26.99.127.81,Temporary File Download,57
f07e9116-fa76-4eaf-8d38-bcc0a92f50c3,47.155.151.168,Insecure Kentico version 8.1 is running,39
5b58ad71-278c-4c70-bde6-f9ac91be468b,229.150.18.196,Apache ActiveMQ Detection,39
52d06d20-61bc-42f6-a86a-36f1b3dd27eb,27.154.20.223,MailEnable WebMail Detection,24
58d960ae-4b0f-441a-812a-0554133b945f,45.78.175.158,Google Chrome < 87.0.4280.88 Multiple Vulnerabilities,15
9cb20f20-aca0-469e-93d2-0b5a7fff200d,121.211.230.69,Oracle WebLogic Server mod_wl POST Request Remote Overflow,25
f705c8a3-da6b-4675-bb5b-82582a257b0b,13.159.59.220,JBoss Java Object Deserialization RCE,53
3a56c93c-537b-443a-9d4d-b59ef0b120b0,217.134.103.175,Oracle WebLogic Server Plug-in Remote Overflow (1166189),80
fd928e6d-254d-43c4-a459-2c411b92a3fc,252.87.7.60,Microsoft Windows 95/98/ME Unsupported Installation Detection,22
7213e60b-2607-43c8-aeb8-b496179d8d3b,13.159.59.220,Insecure Kentico version 8.1 is running,97
248bcf1c-60fb-479d-9b99-624db008bfd8,145.171.136.33,Oracle Error Log Found,77
cf8d47cb-0d20-45f5-a754-e9459c89c06f,55.38.105.171,KB4586805: Windows 7 and Windows Server 2008 R2 November 2020 Security Update,50
5b067c85-e5a6-4a42-bb0b-1945ec29ae7c,199.60.39.105,Unsupported Cisco Operating System,27
f2ad6d8a-ffc3-4ab0-b557-4c1d103f8250,126.5.84.81,Exposure of Application source code, config files and credentials,78
f4113c8f-fded-4e71-8469-ffa132448d8c,191.171.55.73,Google Chrome < 87.0.4280.66 Multiple Vulnerabilities,72
77ffac05-7758-4315-ba15-932fa89fc561,47.155.151.168,Apache Struts2 Remote Command Execution,79
c94671d6-131f-4c3e-ae14-07d3f5c73184,141.142.147.13,Unrestricted File Upload,98
9efc0bfe-394e-4b30-ae8c-0cd039a37d95,95.81.122.187,Docker remote API detection,45
fd2999f7-b479-4141-b1bf-004bee413733,237.22.69.187,Unrestricted File Upload,15
73b5bf0c-f812-454e-968f-0ec3a6a25a1b,199.60.39.105,Exposure of Application source code, config files and credentials,59
7206ed57-4ec4-4917-abb4-96dc8a3f4c93,212.102.177.184,Insecure .net framework 4.0,76
e9ffde09-dc38-4755-a092-864130cdde4e,26.99.127.81,Oracle WebLogic Server Plug-in Remote Overflow (1166189),51
df05928f-3a51-474d-ade5-7d44ae82a77b,101.114.118.123,MailEnable WebMail Detection,18
0184591a-38b6-47e9-baea-04497a914e31,83.116.69.102,Bind Shell Backdoor Detection,37
84667495-0376-485a-950a-6cb65f69b4dd,246.249.104.153,JBoss Java Object Deserialization RCE,87
7d563426-00e9-43d0-9490-46c3fe62ecd6,142.213.113.99,Insecure Apache version 2.2.15,35
1708818b-54c9-4a7c-b0d8-f8353531a66a,229.150.18.196,Google Chrome < 87.0.4280.66 Multiple Vulnerabilities,73
4664208f-b2e1-4475-b8b0-add12d26aa5d,155.131.235.41,NTMail3 Arbitrary Mail Relay,46
02ac00a8-c43d-40b4-81d5-870f66e39856,26.99.127.81,KB4586793: Windows 10 Version 1809 and Windows Server 2019 November 2020 Security Update,54
a025f0da-5575-429d-a2fe-7da613106547,220.115.45.12,KB4586793: Windows 10 Version 1809 and Windows Server 2019 November 2020 Security Update,81
aa002346-c4ff-4f9a-82ce-0d624e04cdce,151.112.186.5,Insecure .net framework 4.0,82
926f6fe9-29d1-446c-a585-2a37fc6b4670,6.161.15.9,Oracle WebLogic Server mod_wl POST Request Remote Overflow,35
c5245fe9-9071-41c2-a10d-179912920f34,246.249.104.153,Apache Struts2 Remote Command Execution,62
8d17cff6-d0ac-4b20-8b6a-cf9fd0b142d9,42.57.236.209,Google Chrome < 87.0.4280.66 Multiple Vulnerabilities,62
5caa73fd-be1d-4791-998d-61aa505f15d3,229.150.18.196,Apache OpenOffice < 4.1.8 Arbitrary Code Execution,38
3d698e7f-a09d-44de-a85c-420fa49b1618,164.14.26.124,Insecure Apache version 2.2.15,29
9ed4ea8b-bfea-4caa-b0dd-1704ea5795d7,38.31.109.190,Docker remote API detection,65
719de221-7b8d-42c4-925b-8bbf485755f8,141.236.126.203,Google Chrome < 87.0.4280.88 Multiple Vulnerabilities,70
5d0a396a-a08c-4a1f-a6b5-a230b1caabe0,164.14.26.124,Google Chrome < 87.0.4280.88 Multiple Vulnerabilities,96
f8ec0cda-4d00-4d22-8af6-846a6866b017,233.195.3.250,Docker remote API detection,33
786e5baa-d371-42db-844e-f289b2991772,36.255.40.37,Mozilla Firefox ESR < 78.6,24
4f0b81cc-6cbb-443a-9a2f-5687b9cf5623,47.61.89.232,KB4586793: Windows 10 Version 1809 and Windows Server 2019 November 2020 Security Update,42
86d28db7-bdd7-4af6-94e9-5905bca64995,181.21.80.77,KB4586805: Windows 7 and Windows Server 2008 R2 November 2020 Security Update,81
ebc57461-33e5-4153-89dd-6ad454ac48d2,197.23.26.94,NTMail3 Arbitrary Mail Relay,14
7ebba8dc-5ffe-414c-8ab2-34a28bde71fc,83.116.69.102,Apache OpenOffice < 4.1.8 Arbitrary Code Execution,49
32413c34-8630-4291-bede-2a0858925451,181.179.110.69,Insecure Apache version 2.2.15,56
27a4f4ca-d344-4722-99e4-6df29e281eeb,74.191.153.67,NTMail3 Arbitrary Mail Relay,89
7fd4db44-e6bf-4ca5-889f-6349c157018a,37.46.227.136,VMware ESX / ESXi Multiple Vulnerabilities (VMSA-2012-0005) (BEAST) (remote check),28
e5d63547-ef57-4e57-a230-e261877c439e,154.13.22.62,Insecure Kentico version 8.1 is running,27
0f1c0a65-b895-498a-99ae-c0668ce2d305,27.147.81.61,JBoss Java Object Deserialization RCE,33
042c0365-5ae5-4da6-9672-9dbb7b834fc4,6.161.15.9,Mozilla Firefox ESR < 78.6,59
157e8f2a-f0d2-4ef8-8dd7-a764cec254e0,146.147.171.162,VMware ESX / ESXi Multiple Vulnerabilities (VMSA-2012-0005) (BEAST) (remote check),88
73d27adc-3ca4-40bb-8fa7-275fef466733,83.116.69.102,Docker remote API detection,64
917f7b14-51cf-47b6-a17b-08902a2cc634,151.112.186.5,Apache Struts2 Remote Command Execution,92
b9e2341c-1056-4ad0-8745-53a496199c6c,246.249.104.153,Mozilla Firefox ESR < 78.6,53
7487671e-c51d-4597-bdc6-1b44e82bef29,51.168.253.103,Insecure Kentico version 8.1 is running,87
0a0c302a-c7ab-4e6d-bc76-c1a6cf414e28,55.241.9.100,Google Chrome < 87.0.4280.66 Multiple Vulnerabilities,15
1a372fd3-005e-4288-ad5e-caa4ea1bb344,191.171.55.73,Unrestricted File Upload,40
186eef45-62fd-4e91-9745-e75247f842f7,47.155.151.168,Oracle WebLogic Server mod_wl POST Request Remote Overflow,98
37f32b6e-164c-4724-b8d9-80bf0bec63bd,45.78.175.158,KB4586793: Windows 10 Version 1809 and Windows Server 2019 November 2020 Security Update,9
6322ea50-687b-4edd-8529-b2b91bc80e04,67.117.168.250,Docker remote API detection,67
1903fb38-c966-4635-9345-4b89f79b77c1,45.78.175.158,Insecure Kentico version 8.1 is running,4
8cdde2f5-edef-4e59-a107-84b8ea9b4b22,169.185.46.18,Google Chrome < 87.0.4280.88 Multiple Vulnerabilities,25
b716139b-4358-429f-8495-27046658a989,79.236.16.184,MailEnable WebMail Detection,2
8a9820e9-3507-4ce5-81ba-427e823d9d29,83.116.69.102,NTMail3 Arbitrary Mail Relay,86
36715764-1bfd-4eb2-a27b-d22d3f0f9634,252.87.7.60,Account Takeover via Forgot Password,76
ff2939c7-9502-4a14-97bb-3199b0a47dca,58.111.122.197,Oracle WebLogic Server Plug-in Remote Overflow (1166189),96
e31f8cf9-d956-424c-af02-7d2bf51ec7f4,126.113.182.55,Mozilla Firefox < 84.0,97
b9d7847b-b523-41f6-8b4b-d102ae4b9820,244.138.124.30,Brocade Fabric OS Default Credentials,69
c9555531-0d79-4cad-aeee-2be13deaae7a,60.251.44.235,Oracle Error Log Found,3
1f19515f-ad80-4362-8b11-30065b09a33c,27.154.20.223,Apache Struts2 Remote Command Execution,89
0cf3362a-6a35-4f44-b116-91103a5e3a4d,250.214.231.97,Oracle Error Log Found,94
280296c0-210a-420b-8c13-7924d77d31ff,60.251.44.235,Mozilla Firefox < 84.0,23
7ada4617-f78e-4094-b220-6dbb057c3c15,60.251.44.235,BSD Based FTP Server Multiple glob Function Remote Overflow,88
e2b24791-4d6e-4208-b09d-bfb06d257532,225.179.77.238,Bind Shell Backdoor Detection,61
